B^{1/4}[MeV], Delta[MeV], m_s[MeV], c[1] 
198.31078638862937 72.28018850468507 228.78477904526596 0.033305537694700356
192.32615729255153 66.56015386864917 52.254951708472696 0.04341819114321072
218.297700068574 78.3986027588808 133.77934425760952 0.04420272150054855
211.04537836656155 101.36533364557737 144.11188665190548 0.23440498754135752
209.54035460774435 86.77046019712466 238.69636731877472 0.15652130420076796
195.82566733001454 90.85117403318355 115.82979091028207 0.12138299352748677
195.1080238453243 72.68956602437481 65.23141250009826 0.19201528009729318
180.6870827566472 96.41841371133076 155.74039362008918 0.01557562572419574
189.2638198045037 63.242708490188434 229.1190572108992 0.062010616658482905
182.81170406198638 119.47445832158581 180.18324078629246 0.13390727405489192
213.49709097361625 106.22115008656513 148.72614227281002 0.03835152324950201
184.9264810866419 101.87993542015971 58.503079885846105 0.008381613478975702
193.02751141257897 112.05491093960765 170.75782339826077 0.2842903048629596
191.21767590903076 69.4834476871849 192.68229283272754 0.07257742186396716
206.92916026331426 62.04987214033925 239.58877789938282 0.04094418116466575
193.9379099532253 66.01254091721229 106.35473011703127 0.0485529654073328
214.39412846388836 109.26926022531003 234.31751830458003 0.01133509385889967
213.5846084388579 104.24762106617462 171.80195435742303 0.07798081090353552
201.25016133240032 100.83323925049896 156.51125677428445 0.27409281421266757
186.21769188798905 77.87270434967029 163.42497211246422 0.10371263321062835
184.5144417138982 99.17877695997512 211.73784587038836 0.1621377403767294
213.11172170369588 99.63288477739074 56.7473265946097 0.09884884376045543
185.65294870145257 61.44406362935492 74.71167997093139 0.19409982956636998
196.14479215764987 74.2882924990519 211.63629515494534 0.19072984481997182
189.0407510972658 91.19082652145917 61.69339984353597 0.18379869744117763
210.37374253379525 116.6447145904975 80.67474950183299 0.20656988655344713
192.58408772685178 74.12314929757 224.00203502425572 0.20942488214874486
189.99194222035854 84.58666921713997 62.666552376756115 0.11059850249515794
200.81641766777562 59.40975204975848 89.11887060198676 0.080107154724744
198.12276080535992 84.79357078097652 239.08438428668518 0.12643406626830656
191.94731152350835 100.98664183548783 218.17359491682734 0.1495444661758821
215.35080368851476 74.6624589441172 76.99936917053014 0.21748501009888074
201.90183060352868 96.18353660670842 195.56357463039717 0.25220072641161545
188.00482469777575 79.45231124109763 164.46882157851923 0.174335231221549
195.59253888739397 62.805625202752424 215.66268764885496 0.15454885046242617
189.78161483196985 66.35529897156945 216.64347329483138 0.17437481971792057
208.1635347645437 92.16032182273108 221.417814146023 0.04646461080469529
211.91685728133663 78.00507083338528 165.4794192151066 0.2522716870695986
198.51161859812203 79.98949110129576 72.01358316281238 0.173367739140548
181.14393078996156 54.2170772579858 185.92874721967107 0.10426860723605587
182.95024869066657 87.04717379365783 219.65385026090172 0.0596255675889138
182.63655283310425 84.19864190821772 207.54570768385895 0.2687043948355388
194.05685138262217 101.06537732996847 208.56020767147228 0.12719735628290177
217.3244664732718 105.04037494327972 132.6407544349844 0.03547877908026411
196.4898230094418 89.61722077687041 92.52334046303577 0.21795663193804118
215.672460954361 114.34899429285025 223.28752124000462 0.21473821630603265
196.17169175913503 67.75892964229503 122.27515626332797 0.034271931359227466
198.28584186148453 55.62968695309283 61.88438136445238 0.14850227216659698
180.8796963556857 66.69188788806187 219.38121480425582 0.04890534139251703
181.87472667515868 59.10169928163032 97.17044368725797 0.19017662839896352
186.47716428069788 62.58124904416508 126.25451024899664 0.10134174489997806
208.49127839370726 97.73095975749571 136.4819664384799 0.1717771346151746
184.1853541147237 94.03957673697869 172.52803268382536 0.2772033156789103
204.5491253569009 66.23164962613276 241.4097292413646 0.10043888534855298
198.17934846174393 109.24049714421136 51.701504813101586 0.27933251419742566
206.07887235597875 106.98834202463846 145.75402032689686 0.2962676489981641
181.88934020351215 100.13702021640654 159.57387334447637 0.06331006000936869
218.9442507356776 89.50510020027409 205.34193522549052 0.2850136623185658
206.8409249429431 70.38545893259692 141.05868397312815 0.01537945455939369
217.25571496011267 80.99526611254909 116.130923179182 0.23746666008246967
200.93399290816944 80.48890688889956 180.39921963471187 0.2726226594348914
185.72594202901524 118.17875494638935 59.81386275356921 0.17317220424846627
214.4784303181633 65.48910873612812 113.56484532528361 0.184533538759059
204.32453815980875 73.29637045208132 71.23463745670355 0.10027520763617166
218.26395863315415 104.201042001957 128.5738086746931 0.08412202211598335
183.51112679822833 82.36890951238357 75.92356139345569 0.10884033839763414
195.71413118803358 119.83108738377122 126.86054950686842 0.017685583085210666
185.29614053337528 76.62291393821904 95.01030524766858 0.21066781450393218
208.85199818885965 82.73818868553089 162.70712848427644 0.23135521246245105
199.24611150516594 57.84631707144636 194.08001021652692 0.1530335207225593
196.3670070563519 76.83669584072226 244.13726462846273 0.22011950204368008
213.15856768723364 60.568174122095435 141.1464293126994 0.1552730831698247
209.27935377521544 93.59777253688225 62.83835526416944 0.021174776379234626
194.9403432728123 60.11768839854426 169.1435191765257 0.11942626626275815
201.3630452392856 114.52625841405717 116.80082619071102 0.06006226648345346
217.19698765923323 68.0765713159215 91.21091637653937 0.2923055737207123
200.29384557110754 116.91570501426176 75.1693761734607 0.05085631777383591
188.53410612881123 61.34783256696899 141.0783882327598 0.18495875116386468
219.84559511350403 54.65077340637917 126.37018477636839 0.10200559116936982
180.8583806341814 65.29046710027032 171.37128315932114 0.15426629957532376
214.41736232396693 115.89752819790078 65.8420022452228 0.09781000645457352
200.06179439268368 58.76370562306344 180.04073728894613 0.19809718822159755
197.0042144545391 104.97707287170087 60.608519655713806 0.17851995384621766
192.53943377135766 91.96034768715961 245.8198834237403 0.2233442250955553
191.63618213559016 88.9530944026129 102.98080838057558 0.05665143416809317
216.3386058406861 101.24812212620768 107.96605558989303 0.06330532720027562
193.10331105419002 96.35040368885896 92.60914757020808 0.0837836295514379
218.2814087620431 93.8594772973753 57.955902636986735 0.2911477892044781
217.49703557074454 88.44883561310075 57.884460956385134 0.16769760303424766
206.87938890905718 76.36602234812305 105.23300341682327 0.2893145027639154
215.8905793686876 88.41715496146455 63.949364921456485 0.27660359571030885
211.18689394175155 110.35882005340926 198.96576787796144 0.20411732429049292
205.73282974516536 63.09457559735743 228.74631826308087 0.16045691417176436
204.87921702531239 104.73642114211421 197.9149984781514 0.11404409277148304
188.8821296518838 62.230582248231464 112.11529145345773 0.21428283519502853
215.26757939661292 59.95436024297901 212.71900538359293 0.05035937877667
209.73742530650978 87.52595803193252 55.03883001253935 0.28699552348153207
206.60139913806532 113.98030240755627 96.33823446975327 0.13949185295559224
215.8563022210435 62.34756431095297 135.37389652305876 0.006240032353145841
216.52262776808166 63.04933080801034 130.6876600734175 0.20663299313527891
183.8916691613934 62.084739965828426 102.81108937934727 0.1826618494450952
187.52927701114362 59.89164968394886 76.21696513487557 0.08077961659924049
211.80117584251113 81.45299064240118 219.7995115439357 0.24924148220076786
180.56670081011262 111.75424995331096 236.78686736679225 0.18422498908337614
200.07226780331828 109.97887030890672 128.29223645380003 0.2674277654602048
186.93086782643215 69.71253690827048 114.05432491048724 0.21605951365633763
207.95783735295717 51.671767219707355 196.353880212139 0.1770888227639443
198.56946173602603 58.006824492101124 224.1458341497054 0.1226928164478577
195.62014901349545 82.35644197800853 100.13280138761425 0.29018721687497073
203.81338798067188 71.52740094026838 52.60760448023376 0.16109899340870026
196.27327081147524 101.29899900148004 90.70574536639084 0.25462392102615894
180.5842295244537 109.49175629068768 206.2209639130081 0.13837609919668706
193.9727582528697 96.24080067667504 137.40106747636742 0.046957149252226216
217.96621106924002 79.4947300083261 245.82774198074267 0.09190732602202713
188.18920367308365 91.3557420035331 158.21645226195295 0.1521991081165648
191.53195770609568 114.76602377304683 97.27824551724322 0.05056510605411561
194.24710468396887 50.90213530137453 202.43809107668028 0.2230969279808187
216.7445091413769 72.19486139230608 89.36297358298144 0.19649196319192094
187.6496326901446 72.02148788297694 89.56113995487067 0.15838718535844198
213.53294933681633 93.66212332340189 69.73241297063602 0.19620766496138284
197.08339940195486 82.40711728310717 217.11397694407282 0.08140566631333447
183.50217403008213 56.222517767106226 135.84326301006962 0.1011396255794035
213.48391029317992 95.7800817237869 140.87776091774288 0.17362125815671003
200.42034993846687 103.82900475186037 162.60147086194678 0.06791669307492207
196.48503590692079 83.36831564831351 246.40411985950104 0.17506952938165968
189.78435714449867 108.85226070183069 174.07582636817148 0.043240630095165745
