B^{1/4}[MeV], Delta[MeV], m_s[MeV], c[1] 
379.4475657086207 412.4750503057028 104.07245996277837 0.254810838440072
436.09788433866925 479.01832030427164 110.70787453233821 0.37344854405371564
250.2676535569286 104.49953463764494 89.86992100806157 0.24910300745063563
325.9943433666199 317.11629775865714 116.96948136935916 0.8118534881312321
330.3320268574239 466.7480819754415 118.75992938877211 0.5035841751078065
208.5316983655532 52.52567945030467 113.54852105906298 0.5325392792955597
261.6563528221566 221.39294549181466 111.0615790707277 0.5233004109864254
324.3841940531779 457.3617361755104 110.44513152725705 0.542282064287685
161.20754026063523 131.2669774845878 116.34643305724765 0.9453812330353291
291.7704558538754 246.85538261154343 102.43087676196224 0.18100937300912423
203.4892348819461 234.9953140702622 98.48828985315735 0.7691314433940949
235.7416640194665 70.61116456890515 110.55435655525505 0.8707907890890538
320.51130681441134 244.25786243002727 93.53696154283884 0.8973080712675974
310.57411517570813 122.71721273798435 91.85882080764767 0.02237745221214882
356.63885740039285 460.65363662828594 109.70450579316321 0.7532934006776065
142.01709731427462 34.752662198186066 104.95262224054986 0.5328719556262517
385.7252535963769 404.90310893497195 101.55795018812601 0.45009946409069657
264.1274734461455 70.64086957000364 90.07505916915244 0.9116656450431807
198.51528631739487 125.03686006103254 81.54662027150819 0.9050601325189895
277.81548606761476 268.2599278214443 112.82475565222681 0.6616814050950799
345.87380916860343 305.8811557530231 96.95925946013898 0.4165067227779613
318.5133732606464 386.7966534261017 110.99777183767853 0.16446120109766715
338.24917955491287 394.8294875623911 117.7530038534208 0.017185236908242474
202.86763774530743 243.4328099125167 111.64736849215737 0.9079560189105638
330.5983380461919 251.00040192343255 89.29195848820355 0.018703657432640575
304.9816539143711 175.78453335907014 97.06771812409822 0.18024686116223942
136.2611523863785 59.767147423930744 109.76888323216748 0.20537683528655504
303.25668236769224 387.9864690837627 101.78043027907053 0.2668584878661351
242.7994952788892 284.8468549801816 89.34907519371446 0.9450673631514539
238.06105085006118 196.6327683497759 109.17637342992676 0.15981867207018685
227.79290598261858 209.91525788994142 97.28417860520526 0.01105635380456682
312.45810190825785 108.4192300886263 100.53748482456379 0.8476842209218113
333.2187997700099 394.8218267691322 91.58980495583229 0.9448652757713876
311.2088144479869 485.1212742189407 93.57510347375587 0.018220789224811185
181.69245093426235 72.81663582553865 106.34154458933453 0.5098125682038325
225.45119095509995 247.42421573401563 107.74638342931327 0.4100495043297748
324.2393974143771 417.6095347796129 86.49105950904234 0.9331546377203785
269.2266783001035 245.92899714027828 90.26074744271898 0.8482831612922221
278.7093394745433 333.4783015869025 117.31533511849429 0.21212433943160114
400.60705388995177 379.0935189551371 89.7277598124376 0.34565042087288
322.27467963183517 305.60254831159466 87.30711603450997 0.7217871453778201
223.9776775233252 221.7432225539125 118.59227405694854 0.29839151031339295
297.5232532034641 422.6168277090392 89.47674218101493 0.3513007493838578
224.99766387039807 143.55675306080667 113.36506941589948 0.9909382633747514
191.28911131812936 39.65202691744529 117.28012270209139 0.6876299423943267
254.51711284779324 376.85510606771595 91.47747016703106 0.330973400082348
303.56488859146395 341.450529232441 91.82417028798267 0.40736260958791826
151.5373705024529 90.6835770802561 109.99515842209296 0.7267777811383688
297.53617558555754 153.84783387137207 96.1115732137419 0.835621058404077
285.1142191183359 220.97405980000013 96.64819297510942 0.1592856615144067
301.4643868118854 442.1725423737074 93.10026767488834 0.5396461328607722
286.28870580468356 230.73470277637077 114.1014142521214 0.5629360170741565
351.691766477587 319.74196743887774 83.61158083302183 0.4192811326040494
251.74582339485528 300.2457981922137 108.40993340391655 0.6336364224883175
297.3340736684518 14.852798148819236 84.12737715137642 0.15134389786507196
293.9789834504666 286.4966841384964 90.24145576588064 0.5090078886562023
262.39118454861705 393.94087474523707 85.21903076112463 0.061746998752695625
280.4707932493009 335.9007795554224 98.35971899681171 0.22827242065604425
213.93289296799838 134.53551736937104 114.35977421141257 0.29468244630568485
205.10964449488452 28.187324471167784 94.8559235077712 0.6861071059742384
136.9448854596211 61.721329791658455 81.05010871039435 0.7199621538267341
277.4986123569976 279.4785635579623 112.3010919379089 0.8629992662654722
196.21931109640724 157.44719979099858 83.39721747276994 0.3489081289305419
379.2010664192828 408.33860597539916 116.70494526847554 0.07593042667576333
269.77373043489285 261.6001226795621 94.53262004402569 0.8492037954859031
163.12461796426248 31.549121050846672 94.19910367242605 0.7099609894539372
300.3368396914726 288.5001230767321 90.27633185030693 0.7794680659869547
202.49848498788776 224.76090355276818 103.10753897792206 0.6431845960190066
366.6253212673786 414.6994912379209 93.3384402390397 0.263303422307566
335.72709093880405 368.27917145823886 98.94388107095374 0.0924394718483289
320.4427540950645 243.3096827894622 101.82318797186916 0.7524457826924613
229.71629644676437 322.05587377562057 83.78008917086719 0.9207802232052186
262.0682036401588 56.02657334347322 90.9691637024442 0.03078037289422464
248.28258067978237 143.7235049926534 85.40188399161403 0.28891644492729374
270.1612404051963 250.18102323529544 102.71493535441206 0.18353779567899953
191.97063162106372 144.85653220823875 96.74568181929267 0.5074693451862891
435.10440373639113 482.1603881415744 96.46598442781375 0.8845780018939458
349.7199099342167 468.07848078842704 80.74684530905142 0.048198208579111834
292.51885129235353 196.53826629665778 102.26934854663484 0.15774487357422162
296.9278405122843 40.58904961176324 111.16661309999849 0.986072920974723
226.55505146707299 284.30698152605004 86.08373618589097 0.6613218287118371
307.50112771892685 277.1194623069834 99.11391725511673 0.6748724247833607
210.6644749873874 140.0508239492065 91.17481458037184 0.40476807544581206
320.36721136846205 241.71418935839162 107.46387009736415 0.06852323135610727
293.74817504337705 106.41786989523271 105.57027756276652 0.3508605971534394
282.78142148565735 349.9060860889386 107.62832163656023 0.8627744816658144
293.53237207924514 170.28578232326652 106.22689756868404 0.34530496457599025
214.44823433896698 158.68513332270118 115.85864696111014 0.14189260207039256
134.99602925603907 31.618584602245203 88.4310469995263 0.28338215277722933
329.22559904469176 297.4625023970582 90.11185690188977 0.35181922427144674
253.86019082085187 352.61614480972446 114.33286036347441 0.6931701956809616
