B^{1/4}[MeV], Delta[MeV], m_s[MeV], c[1] 
625.6476749255257 605.7448649304935 85.3947047281265 0.5612333321629067
203.24605799267775 232.1486632979427 82.78048113548019 0.2150281123188198
895.1847997989317 537.6954274233011 81.15096572946418 0.6803369419045303
572.4164755855578 481.88694864248873 99.4346597432901 0.20765754017051274
278.95403741297196 362.97058774698155 84.74693000966984 0.39301174390996385
845.0607499429302 704.2547087556846 86.51634422253576 0.9934449148422978
773.7525281485099 290.21377607906663 96.96406923610061 0.6101463550339216
189.65952773820322 669.0753019823701 82.1251666002168 0.3624555678877648
549.3850410598093 394.2468299450681 85.25150378889867 0.9297241917619878
270.42326368568024 763.9807840228157 99.94480994886703 0.74630428025401
244.00659595701248 89.55033795768641 113.73233248760499 0.8879019329806411
165.53679586590715 236.1407146994211 108.11987447959584 0.6701693120355805
759.0579013898554 998.4874041716585 98.04018556817238 0.1848805785187262
491.62631895588834 842.1929510723738 104.35545690022707 0.38528851410466036
509.7867807671945 313.3116912755818 114.98003372442825 0.5790276379380015
381.3772228028696 298.4247705459232 118.67737120096086 0.3143336527682141
182.97328793738626 187.00087382231158 80.37107367912651 0.8719938566197039
514.3844115931514 131.46459848518532 94.25206950890784 0.3106671535741915
652.1481753740894 125.8122689770762 111.3052292356328 0.2414877018737558
802.4009582784806 548.5191256932833 92.251686885048 0.7297070433335403
201.97415682623802 515.7309050337321 111.74324847451514 0.7241292203516642
793.9770878218948 644.8011488904697 112.94696234397952 0.2488708571295788
725.2150710760261 799.8633982058246 105.60664620606205 0.28777462129302
403.8964772130097 359.5160070755784 85.64944943846214 0.087101956824302
570.0213744563212 379.9365892645079 111.00011130871091 0.7267716095583502
467.570510011325 332.53173987707964 96.05245950116955 0.6195311658423588
329.0013594910335 899.4831265787392 93.07367041509478 0.41612867040796453
237.324322161262 499.6204745455892 84.01330123292772 0.6403368055722843
473.9352279793883 533.0053249309746 94.38574125796347 0.1394652536109623
599.6153455895908 856.8739446325302 111.73221156242082 0.08977257179955478
429.1391882941366 431.92742771257895 90.81008367450673 0.5628980723436084
808.4997210604671 597.0743126744281 111.88412958033561 0.9148601581526717
486.1419953804061 997.3556266672101 88.33104744015218 0.7476585488548603
540.5300764935232 713.1219824619562 104.7852086942049 0.586611050530424
858.3331554129396 818.1253109209122 116.77033445508222 0.886901864108444
664.492789845664 490.64779323854435 119.84388638625606 0.5462762763525422
379.8953212087589 487.23408305000925 96.67360794897172 0.3320311949348319
220.8762263220555 98.57241297304853 95.35004613760415 0.7523712598680686
389.0706995066622 270.74382940674633 96.86115869666807 0.9030146835060859
742.6628086119978 746.3661126964353 106.58798146097736 0.5643800081941301
443.978552725153 955.5949711243976 104.31382463214607 0.1628101328247037
551.4920042657147 369.9447009361744 116.0292224432468 0.10037498939082379
821.8088679496973 782.9705357208408 105.48238728579517 0.07743974347132287
559.6181996658879 99.9638887185953 105.67854239365302 0.00969134840780983
675.0641038319502 708.9965898306949 83.3951421066831 0.765016639726242
212.6138627095406 345.93104647614336 98.5138834685151 0.6911705355054525
339.4225073998817 722.4108098819813 86.47860317079581 0.9986031647286816
145.21681682274038 264.86768976356035 102.70987062855856 0.5369236164378048
302.2806714883609 557.3077396280879 108.66768763408834 0.28469159604228567
637.4259314504915 71.84787943510507 97.92790434821899 0.19438107295866613
489.004838048452 851.6403743315001 92.0418865828721 0.6234292790343102
881.1016546540011 877.112831804006 86.27123490427519 0.6992137286164056
168.48621514450343 797.2447015795375 106.38653473513526 0.7148349550406381
292.323500275575 104.167509825838 93.4421147271834 0.014650142290846158
766.61061230428 599.4952422789955 106.23393116870027 0.8420274908119625
556.5762295636242 518.8354721468271 88.65523147376385 0.17330188054306428
504.0577695773738 534.2651711624154 109.89403204027658 0.7172840314396877
595.3050759702413 714.203363504257 91.23516990208196 0.049585537131994095
856.744181566983 454.5216647581362 89.09251883247991 0.46366548886874526
617.3109847908474 174.213758648316 105.24790818093167 0.8978016783156916
478.9573797443422 454.9738942326047 107.35277541542709 0.33641456073204523
876.9906503449039 603.3730123061508 118.25180091111159 0.5656855706698126
804.0447395805801 954.2008432478009 99.88667468423806 0.9260929724110329
861.5623401764658 457.0884329298629 92.28272450242507 0.11083081697074315
601.6149224027679 719.8279168205204 102.10179483320964 0.19639650766950079
690.7214256658142 237.2797339669772 106.45886287707557 0.4204376540609871
336.1764594901083 581.0503811537369 88.81418628645741 0.45434391794862683
722.6591132362574 625.9528957780707 87.50429608234434 0.3417764429798713
353.7332403520032 778.57167063632 106.22208473510673 0.29887477603693924
489.87136377078787 149.18780188658255 91.74075952146147 0.7335786725346053
633.6836256436741 767.3632076221152 95.20708545958846 0.7011565886814167
635.4055031447033 299.43217959145005 89.93576183913223 0.9556644873875845
479.758158866032 749.2871907338919 114.5839068203361 0.4272554416047386
399.16548034110673 505.68109372050685 108.86653410412084 0.15284372332759955
348.12308451918784 400.6465315272989 96.02243225334237 0.09606228671014094
591.6672249512371 621.4375228897717 111.66870683931634 0.4324989368099468
660.0088980847673 639.9817367239785 82.16407181322367 0.13956875621874731
472.5536059583003 282.2000014752082 95.24143422764408 0.6973450151078687
568.8516608907034 480.204491891411 95.39694155011573 0.45435303269710037
256.982320491483 560.4301755428671 110.77233071989072 0.44863658436335585
570.6682767774798 17.750668701521644 113.86278610051407 0.7118228277210231
741.4741613364531 76.48723808414847 90.28509132588633 0.7686422795593825
892.8885447991073 685.596633388662 106.80162580108929 0.6971392179245504
607.8239875785878 758.2598985370662 106.16430415355545 0.729592248304104
656.7920852803367 256.0786752680714 106.57896844865277 0.046375729138766086
387.47530483823545 956.6499444698889 100.01728918445754 0.49543448595589845
616.2187364990002 696.6923818239603 102.27132481677216 0.1488066517990171
472.5720822064363 284.5143644717274 85.61938812349214 0.6075655073292597
841.5124335955047 618.1282963473661 93.54068706701041 0.40763356595653966
544.933767603646 799.881069741307 104.0494585037371 0.1131323194224163
724.6912374455152 599.4625768767963 95.9085252978249 0.26291136685000505
383.09147840676053 146.253486971448 100.98271365261364 0.3675184999313946
339.73445710879497 845.5503101512953 96.45807260904282 0.6258981131670248
667.194524955005 71.77010816522223 97.50148810437636 0.16180254478590828
571.8345422580892 821.7533441809128 100.7978805083302 0.22123676792186453
585.5805520745969 863.1617116075769 106.58290515688671 0.6842757578909672
866.2663969797225 218.0711121802289 84.23012710258571 0.9286969921524385
286.3069666804296 521.6141939361503 109.99392103095879 0.5077967427797802
794.2015216738075 92.02185690635712 113.84355515589812 0.7303994098227035
692.7900845183377 234.03245131737404 109.59399243212303 0.2669419917451834
624.5547913607218 562.0408878286828 118.16308902090734 0.06766357010552082
815.1734669620053 282.1650765392182 80.20583292870481 0.38949741578851294
731.1975722760736 811.0805065429573 87.60735895165855 0.14436391239402746
791.872546302264 980.1360610119896 84.39822564690984 0.7484555367646663
560.4233351723058 245.25325268200336 100.92056074565045 0.29952538623793934
752.409976702955 886.2416130107151 98.3267438357831 0.10965863406511667
207.32123117093818 297.2252293915856 93.4048094615246 0.8036684792187686
327.566417006322 283.175502477504 110.70485880749035 0.7094947561792776
368.3798674372203 694.191877940806 102.75675212343077 0.5816422836599561
318.06952992419343 405.80654894878575 84.01452768667478 0.22146656859338942
623.8958116164645 565.4546380451756 91.95668803357171 0.4907894300507605
809.939658534887 222.1556280281647 88.30279322099965 0.6250604398491311
818.8063859871243 149.96437259818873 92.27457645548199 0.5742863155655528
565.6136347105654 812.9993358148851 99.173531378355 0.1739275909446215
615.2475639081824 547.8888264076237 103.87474839849007 0.7241672768460555
406.1801122508536 253.62336752454772 93.09013482828901 0.1180836605144382
401.7047034728575 145.83026501159014 93.37853500292671 0.7609292474098264
522.1969606786658 203.3537718038737 114.6146317651758 0.6478100357752833
257.637916468399 407.73473612756163 105.76185568493355 0.8545115523422169
165.45485111641054 891.1102046705355 108.04924486565075 0.40569127279685835
375.6131639551231 181.47368473842275 91.05396813175109 0.06153973803727719
466.63500513401135 889.4733877981544 94.50908985770806 0.7526935404836534
899.7752542005524 62.83475130460814 107.09007283557149 0.6143359051256452
358.1775829311666 420.67505390589423 81.34888062047976 0.8843080604085307
323.05722672011564 340.8377736824606 100.36646635098916 0.8548267427070929
637.5414148577452 929.492369457798 99.47822543715921 0.32379467144582663
