B^{1/4}[MeV], Delta[MeV], m_s[MeV], c[1] 
232.21554382704826 178.78991972384594 80.98828929629073 0.4925660779670308
774.9509014052476 34.120105254088756 107.37550559242504 0.24410754967011972
322.60110534547425 143.96417630605185 88.93723269768144 0.7263259268836046
717.1815641292515 187.2080382277043 89.5141830309403 0.36298466563933207
867.568445242517 101.29326913546721 109.18607346292174 0.763170918970492
792.072870435619 164.44058779787198 112.03981138624837 0.8547543025891048
546.7583114448729 444.12721463060524 94.58482739280333 0.8602291286448086
375.56300072441775 541.6327872243187 93.42207303258672 0.3649309044807306
551.841920862295 420.05614992940286 95.9500095993605 0.9995729823976985
220.96934797833097 123.6419256792165 107.52072002795259 0.7421292863931239
826.5069446145848 52.270710018969844 114.477600421952 0.3081566139301313
413.4458963375609 338.726275494832 85.0934178636764 0.07769476767159023
475.6493408909117 341.9843254659646 106.05999030462036 0.7163977801332676
289.0688602886296 455.0521353916867 108.10677796436673 0.2943482108596188
363.74297159631044 349.33335967639016 92.51751562429742 0.6258938294188612
875.0747592209289 495.9627466575595 103.40488150983593 0.7739982823268285
728.6958911238723 512.92706674744 84.0137709158064 0.9807270373153871
215.6654349434378 351.12058704900716 105.39060197516793 0.2443797408280658
645.0057019419623 364.73701287849764 104.70039360793777 0.7356312946409437
628.6038869998973 380.6069385406365 83.67764128808412 0.3325144244637791
719.347565271117 38.19640521678082 101.36435085632205 0.08239958124946123
352.3577510132916 32.2335073403081 86.89749940984318 0.07024458518341703
317.45339518836334 218.00123650747273 82.45620294210298 0.047573917268099564
872.6903445615005 195.6352466930807 83.94579265258493 0.7877552012042286
666.9298045537772 493.0672974542355 94.71579102994208 0.4643167331446746
866.0800218526565 531.5448732707251 95.1951653481088 0.1500807010715035
497.0774569261656 339.22309631158913 89.81523459277551 0.2610223939919274
306.7505399233297 128.18885628938892 90.46644606581117 0.39940770969150186
866.9724463200977 318.3691184172055 106.23327982235631 0.1668332098204922
451.78587468682616 36.21684858613114 88.57305837398658 0.6104548115817029
411.70217993893857 287.1014826321166 104.82580375016472 0.2564907991491082
396.12435989802407 264.62372260461837 114.48196400025864 0.6079170754051033
313.3957758687448 158.0084732557863 96.38668096495782 0.9985033752788683
657.042304044809 22.866303382454138 102.44451682128835 0.7774237451986227
743.3782540313338 494.93537999110606 108.79953729514332 0.026602416695157394
237.3239002021877 181.24533230249332 98.09903938835376 0.6659563284410319
585.5745774851025 123.24491469818942 115.50191885855965 0.3999281164443391
259.87582435628724 413.83198955074266 81.33409352856953 0.2480780274244082
424.465971965131 158.47247850648876 102.1104677113087 0.015638913510628405
768.0883684900659 4.081505680634484 111.73656801418845 0.15019258268699986
