B^{1/4}[MeV], Delta[MeV], m_s[MeV], c[1] 
163.84664431830302 302.51825172994427 236.79398040681343 0.08159823357654769
256.27919750985427 56.04240509730376 209.45168636059324 0.09872224709548294
69.00305413487365 396.7534130559517 382.9138513412183 0.05795128250556303
373.4877905947432 158.59611054519675 135.30561244509704 0.1721611046745192
364.9671311921597 379.77066399247093 123.5635593881222 0.5738757500083107
280.66472117329687 330.538944802826 25.083208370924087 0.3803736562631734
380.8583831615312 151.37609988228724 267.3506056627287 0.03992986513204339
259.43523843519404 115.84540699748455 100.1123196352548 0.48224630210866276
96.68519583598493 23.86009635120051 322.1207512781874 0.3844030469701077
346.1705631305483 279.45346323670674 123.5412507643177 0.44351691347464056
357.4744535816398 365.1673108444008 276.53993849794443 0.22466670170244615
375.8537920376186 51.0458100424956 313.28073339195055 0.2400094727148085
364.6191420531453 317.7853403575785 259.04740527740864 0.5162894034737435
41.91836789386992 61.23167002868325 178.35045837402507 0.5219981387282899
355.81499077542196 358.3182369583242 390.5984792600199 0.38479647247377263
248.8356195661951 370.88479388412617 266.19219954088845 0.39641053223151035
257.8891167367455 281.7430798591703 195.88009146433546 0.24032217241450127
71.62644357693148 212.53032908129083 111.28040528632933 0.2733067172974561
208.85080023979822 253.42034516837236 169.19309273942002 0.3881523417086593
307.70455915290864 10.860242436448036 140.65927522818106 0.08321101083344458
235.43183416447943 281.61218439834437 169.30739251830752 0.4930253645081119
263.39887087288673 398.5315518112958 160.83981895395087 0.19817332546353703
62.623239687542025 71.64280588081644 266.893067480655 0.026767195977743196
54.605706838716834 204.97784515340817 161.37640551487902 0.5489003929568972
299.02887514798766 52.25774872721442 234.4167130905473 0.33657468352573294
203.56151475950114 300.0029592909775 246.6861829067209 0.236521571390491
156.0699270885798 345.600776993386 299.8442734547008 0.23644189508565594
328.25376613940074 243.38274232862858 297.64946880052236 0.05266830582563992
194.46324918894706 399.75389500283154 288.7200208163899 0.1906216825477222
241.52572051748228 159.88466284200373 285.59796870413555 0.36998019774901525
198.33403838375003 253.06743131841012 87.73297001860189 0.10729796411432606
56.29583924590046 112.01915177213253 189.8625334914249 0.14823158619953838
134.16132509760095 253.30267277567313 199.18336147579456 0.3612173208177984
83.52339753940278 105.6138737027612 138.36509112928607 0.340987230825296
345.8706542575057 361.68371896222874 360.0969900935362 0.08307360327739496
31.213505966247233 110.38941717287307 201.9300462821153 0.4528030701910081
252.04489283891493 302.6798606663791 24.420180933200303 0.4900852875469729
242.54149850064502 37.007963642190575 289.12464224143713 0.2967365663403086
267.7571975938283 365.0169710654392 25.76220738098504 0.1959834480415446
113.43697201725858 302.6906648741489 32.692702418139234 0.5810675690363979
129.06434049762458 290.894938535231 388.20235953539697 0.49639562711362467
299.1098734589377 369.52143284259336 90.77407010810316 0.5887565746084539
42.19462117732734 392.28709246490206 282.7897791330107 0.022838491641888604
393.1838772707996 335.30963894929624 326.0652346199687 0.5746353197274634
375.7214564201216 142.85852221298788 295.5000077264594 0.02340812248562065
19.087721340381282 88.70052778567104 341.5562292239274 0.2755567130316035
84.28698936405924 109.88212881100996 86.82357942453105 0.3081676660001968
20.665878535941502 11.884048792273507 353.29606938409114 0.4984168716255908
246.11802617943633 315.812237758705 183.6868978268573 0.5829051775219352
273.7518354871356 305.8325769332702 382.9884900736885 0.30119517008703406
46.097378469845594 110.44561695025467 322.44948204302784 0.19729252353498608
33.40428643209274 301.5425542344348 65.19093017959356 0.09127080104187917
108.00364534599744 96.97382603915062 93.22969568598418 0.1993636453043901
17.304900723974637 85.10756769404469 322.80621781863346 0.5086599088329716
86.17372998901963 217.70714565885473 127.03487795980782 0.5241196566048423
199.4629235247167 372.61372453142553 163.88697506413007 0.2413574608087671
24.59171226879762 316.45421222503063 197.40664659675372 0.37656228762959704
367.3018928315516 211.03620950922016 18.402797720332654 0.4006540218949825
381.92680684861307 247.69028841042856 187.2980866683058 0.5998371578940963
74.41432183154181 303.58340838959884 286.9697934426749 0.5720143814772254
317.19825284720224 333.6348943514164 37.29473402534932 0.18559676165612315
394.76270135761354 129.19495267647204 387.11369361912193 0.006609687704128708
368.17832585588525 144.53020713508866 323.9052487988538 0.45674118294211125
170.0381264831243 162.4377656107508 298.2292505412121 0.5104532917763006
48.12070841568562 188.85938348991849 189.9475172808298 0.516273265051971
123.27867586895357 379.7954238412047 255.60611487125803 0.5073982385373105
249.1063605535687 344.99359051925063 57.85410138273723 0.4111167909238964
313.8727274510309 261.3524168648406 194.42528444327388 0.13928692894889536
209.25913720942233 72.97562834359366 102.63263266865015 0.4870631365041228
279.04115044882343 310.3795253397342 145.96309882087243 0.5781724444885522
395.6061211928874 302.78583620671856 226.11818249718277 0.08533383768532332
66.34216393879457 188.6755824250476 155.35612562597257 0.038791097461405945
232.60702722597657 393.8929565929075 256.356788603507 0.4004880220124618
200.8760884784976 156.56859768087259 74.88393584546165 0.4125293038191784
279.4377876916708 379.508050108486 245.63524221964272 0.09403280863674628
298.65431101999593 296.50918582421144 120.55411857548701 0.025971867094130907
302.4367141836858 304.9548695259758 306.2557432088969 0.07011786349223356
308.8763719548662 372.5962138499687 275.73855618118114 0.2748138002155857
338.83053817784065 343.9789324672233 321.05766334940705 0.17829145268107824
116.99752230552937 339.0453681911141 151.03604011108527 0.17958515555024546
28.105704446506472 285.71157353553 116.027335979881 0.2640413609081853
123.61201084235398 112.79418577430692 225.4259009437583 0.22327979225122432
336.2505746958252 116.37132255730435 123.36503653013453 0.07154307782307424
138.80420620331066 247.8645985253614 62.65013458876295 0.1833981735324673
333.8962597237397 212.53078838748937 298.861481540378 0.1568816124120003
79.40960754336224 208.68509882187874 12.676805005897414 0.419070385850082
107.80726228579795 206.02739796441887 169.31498050315486 0.47826683256964186
347.9382898719776 359.78504486892194 296.66202564383224 0.2549607479424488
233.9512153507264 268.0841901121603 208.93346767564165 0.01677414877315664
28.416452581803913 362.4174126037132 337.52463504777756 0.4425053238865064
323.4058823721094 169.11066971767448 197.6965671550233 0.3439396016052985
393.36883344767716 317.7206961024012 355.52120221145356 0.11748539119211299
302.5308260213435 278.3400220601457 74.11066855107929 0.37420175396219796
54.476230958966596 265.17308576708393 338.6279823671378 0.30813453519714834
143.63232361835446 89.08368111248501 137.7652808460574 0.5134050681533098
156.66258364871703 315.41441430692805 368.0214412941683 0.5369210849955982
280.2588129633795 193.8196598304344 206.43977610437895 0.2392397097977158
79.27320818999274 39.89136380962895 367.34327922498215 0.5355582778672673
76.61342087520148 31.69565416015985 117.82451652500902 0.3082553143724909
253.8381224670708 216.4851706299588 280.689716721218 0.32176749555976913
12.740201880628742 189.80754326734296 335.03435871330015 0.17106860425599404
376.45413505927553 312.8262817572918 335.8938754555483 0.24749672887353813
294.12288001327926 52.51540969380891 15.711473825555075 0.2517171637854548
346.5685002019472 354.0189801494124 244.62642022065614 0.5619841026481938
11.663591022464919 388.1167678357313 184.4643021643729 0.19366434239549338
13.370428527150024 63.2895163443658 218.18849295572312 0.37417046487110095
262.69055704661355 341.8697302804002 398.5224631056207 0.547911837171529
161.29758580016946 106.44820274577262 378.0993098828479 0.22164696661237487
37.90789342990415 313.63402043862646 396.3944841770316 0.4552192452786227
56.48635820530274 227.6468752364709 20.889886827484077 0.4984970103396942
389.8068594478066 268.3848311462414 158.9354444649826 0.4350325860703689
311.26985162224236 152.78071604427694 313.8446668575111 0.5371942223866318
309.0819821341835 82.96253771725962 59.35336971831013 0.17700383499562275
344.02336548007025 331.38608814477465 199.20476796684537 0.11365679829499821
250.48109617676215 241.30459938083024 182.43935825821927 0.31938725350427527
393.60519004814074 233.26864608719836 91.27374490485201 0.5665216210877906
158.27580626820242 370.63259139031396 342.24018809340726 0.19371792412872224
359.4000081653777 38.53060509656578 239.43112381819574 0.5259448806990434
159.29483635456302 278.48332679706033 305.4058555920977 0.3934854056187957
68.63831860060854 63.579083690836114 114.62280036586911 0.23957041453017597
136.70236442340297 43.84619599720891 300.7958055100964 0.17243890542425808
116.42520910185962 142.6506471549557 369.81809976432237 0.1714555599303313
328.1123761055967 343.39863171119185 210.2538103091604 0.5689148306855868
176.40283965088824 122.81310561000018 137.71781853305592 0.2594319392794961
104.89685434570589 220.6351655400096 247.2696684570317 0.566544093553781
106.53537061148613 189.77362154245137 201.38698691225537 0.02197269913433002
272.6489039710152 32.60239515749718 366.82512200571205 0.19585702734677443
334.783140185762 291.7470919560984 361.667642732729 0.5473186043718307
375.31731891947777 329.0412642015393 276.14391233221414 0.5716546797406077
33.94228130721344 389.34230696121716 329.0544403516845 0.5986529048190711
21.77908111775715 141.99188016419384 28.826267606573065 0.2812732791435005
40.427257660074076 91.83025791766768 214.8876691888971 0.13058017195775132
334.30252519309465 137.15660601229564 215.6982971789964 0.22550820114673212
219.9582930297996 322.8030721128769 129.74684590370765 0.39185016201859113
354.1116921752936 76.07199759658208 30.839987276037284 0.03402340227874012
86.47608513944705 314.1986258860166 53.30724801674998 0.4377858785600908
397.3594733576691 330.11526505668866 44.04935964506251 0.2920149959714554
366.5216648549567 269.95731648683517 40.95319933804766 0.5260691726880427
301.31088169517415 351.8179865926527 381.33616756719465 0.5196129486704643
11.62750736090135 126.43069148731901 69.61419788233721 0.2682074355318378
354.74868820487 298.57375843116137 366.99448459092434 0.34118909615168996
215.51798006847187 252.47028662920454 173.31047450014623 0.2215023249316274
125.45031939632194 79.3577119021333 102.18590160120576 0.3436038378979126
190.20209731490897 17.881970748303566 193.5505817934426 0.016555689281907694
247.78669609727322 350.7761795141762 87.96029680997513 0.21384471357882587
187.43756037436043 375.54394728019247 205.03034535688388 0.02028360617760383
35.88800176532047 297.73645356367285 16.319483998667117 0.02761044436400395
21.810025915171654 337.57083508449404 167.8933072472044 0.4609830274969591
340.9536536779289 312.34545979688266 40.70633850925182 0.06691145441756068
327.2367131236533 337.11311193287014 132.3641254901285 0.5657505483456334
